name,place_id,author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated
The Grantley Bar & Restaurant,ChIJBy2oWlyqfkgRu6BY46JfZ8E,Claire Vorster,https://www.google.com/maps/contrib/105464237810244954635/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SiSO-nVI2DMsWSvBYelA0Y5T7LzfkWBwJYRIwgkQ=s128-c0x00000000-cc-rp-mo,5,8 months ago,"Booked for Sunday lunch, lovely hosts. Inside is beautifully laid out with outdoor areas both front & back. Very welcoming, great menu. You can tell the food is local because it tastes so fresh. Highly recommended.",1661099119,False
The Grantley Bar & Restaurant,ChIJBy2oWlyqfkgRu6BY46JfZ8E,Adam Carr,https://www.google.com/maps/contrib/102932604312918226363/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RzSl8HQaICGM7EcL5l9wrLZyQ92mbPOXB_mZOhVxc=s128-c0x00000000-cc-rp-mo-ba4,5,9 months ago,Very nice cooked fresh on order. Expensive but worth it,1659601949,False
The Grantley Bar & Restaurant,ChIJBy2oWlyqfkgRu6BY46JfZ8E,Kevin Gay,https://www.google.com/maps/contrib/115273566757502783732/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QZbzrBjyOT0B8zp4aasB8kaM0QynyYugZl-mto4g=s128-c0x00000000-cc-rp-mo-ba6,4,8 months ago,Nice food well cooked. Want aware of the cast wandering around the restaurant until it appeared on the ledge at the side of my face. Cute if you like cats and the hairs that go with them in your dining area? Some do I don't!  Beers good well kept much more of an eatery than a pub.,1661691392,False
The Orchard at Grantley Hall,ChIJpx1ZRl6rfkgRuqJq1TMd_uQ,Tracey Sparks,https://www.google.com/maps/contrib/108622130595014842441/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbbUX3oI_Lv_jORq5dYV24IgxfRWEggoTRWMV0d=s128-c0x00000000-cc-rp-mo,5,4 months ago,Outstanding location for lunch. It felt so warm and welcoming with twinkly lights and fur throws. Delicious informal food but with outstanding service and attention to detail. Thank you to everyone for looking after us so well at lunch today.,1671217091,False
The Orchard at Grantley Hall,ChIJpx1ZRl6rfkgRuqJq1TMd_uQ,Aaron Gallimore,https://www.google.com/maps/contrib/117113429369547809064/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RC3aVpHE4pjgjaTxQax60MdGt9B8P1codQlF9J=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"Like nothing I've experienced before, outstanding place to visit. Food at the orchard was OK, but this was all about the experience.",1641108904,False
The Orchard at Grantley Hall,ChIJpx1ZRl6rfkgRuqJq1TMd_uQ,brenda ryan,https://www.google.com/maps/contrib/108631914449630376016/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYQUm0u6awlVBHbmACCVPGt9yvOT9R1uvOMe6Yb=s128-c0x00000000-cc-rp-mo-ba5,5,11 months ago,Absolutely fabulous!! Staff are wonderful and such an amazing place.,1652736364,False
The Orchard at Grantley Hall,ChIJpx1ZRl6rfkgRuqJq1TMd_uQ,Martin Beighton,https://www.google.com/maps/contrib/106532003884393872096/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxadno0gIlMS-wePXWG14Pj8Jox_C0cwLDLnsqnA=s128-c0x00000000-cc-rp-mo-ba2,5,2 months ago,Excellent every time,1676827746,False
The Orchard at Grantley Hall,ChIJpx1ZRl6rfkgRuqJq1TMd_uQ,Alex Bebout,https://www.google.com/maps/contrib/113436213386204440119/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RsxTWTYSEF_CxfimKQcrhKJ8Wt67lG84nzvMOWr8g=s128-c0x00000000-cc-rp-mo-ba5,5,9 months ago,Great service.  Swordfish was very good.,1659283285,False
Regency Pizza,ChIJXeu0nXmnfkgRv1SkZA9Kl1k,Lazy Legs,https://www.google.com/maps/contrib/116347758594625780323/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxY_4XKEGkNqO03d6WZI922SnvH51kT9w5yYNHLy=s128-c0x00000000-cc-rp-mo,5,7 months ago,Great Pizza and service. We were staying at the Pheasant Hill caravan park 3 miles from Bedale and had been out for the day stopping at Bedale on our way back. Popped into Regency to ask if they deliver to Pheasant Hill. Was told yes no problem just order online. Used the website to order and asked for the delivery to our pitch at 7pm. The delivery turned up on time. The order was correct and the pizza was perfect for our lazy weekend. Would use again without hesitation. Pizza was so good I'd eaten some before remembering to take a photo!,1664655358,False
Regency Pizza,ChIJXeu0nXmnfkgRv1SkZA9Kl1k,Andrew Bickle,https://www.google.com/maps/contrib/111863070967021895911/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbaWlBoel6teMSp_zuiGv7RbArTmxJgMzwDkVqw=s128-c0x00000000-cc-rp-mo-ba3,1,a month ago,"Absolutely awful food! I ordered doner kebab and cheese chips. I asked for chilli sauce and garlic mayo. The meat was absolutely drenched in sauce! The meat wasn't nice. Salad was awful, pitta was stale! Chips were burnt. Worst of all HYGIENE! The delivery driver walked in, didn't wash his hands, and started touching everything! I wasn't too hopeful given other reviews, but I hoped for the best! Sadly, other reviews were accurate. AVOID!",1680993664,False
Regency Pizza,ChIJXeu0nXmnfkgRv1SkZA9Kl1k,Przemyslaw Wolski,https://www.google.com/maps/contrib/117467953879892057612/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbzCyIW8sUXveEBWTtIZdkBKAQ4OBxnCv1I6Pmx=s128-c0x00000000-cc-rp-mo,2,5 months ago,"From personal experience with regency, if the pizza has no crispy edges, you will have a stomach ache.  Approx 50% orders came in with a raw douch on top side, sometimes even entire douch was mushy, even tho asked for it to be well done in notes!? I think I must have sent back over 10 pizzas past 2 years. I saw plenty similar reviews, stating their pizza was not cooked properly, so I can't get my head around it why you guys are still delivering undercooked pizzas?  Last time I ordered, the pizza came in after 2 hours cold and undercooked, was too hungry to send it back so I had to cook it in my Owen !!  Giving 2 starts as although the service is terrible and many requests are being simply ignored, the pizza when it comes as it should, does actually taste quite nice, chilli dip is amazing and the drivers can handle kitchen's errors quite well.",1670695785,False
Regency Pizza,ChIJXeu0nXmnfkgRv1SkZA9Kl1k,gijones8950,https://www.google.com/maps/contrib/108044197073361448705/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RQuevSmhlDPRDbeGBqPEj2JydAquuOPLesJCbC=s128-c0x00000000-cc-rp-mo-ba2,4,a month ago,Simple food done well. Set in a lovely village. Hot and spicy Chicken Parmo was great.,1679428342,False
Regency Pizza,ChIJXeu0nXmnfkgRv1SkZA9Kl1k,Joe Corbishley,https://www.google.com/maps/contrib/103261106486093990179/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZ3eh9rpnWPo5wiHah79Sz_t731rCjCEhiXZhDxKw=s128-c0x00000000-cc-rp-mo-ba3,1,3 months ago,"Out of the 3 times ordering here only the last was anywhere near on, but obviously ice cold like all previous, the food is just bad and honestly overall just terrible.",1675104082,False
Middleham Fish Bar,ChIJ9RA17HkbfEgRJIhRO4gsAbY,Nick Williams,https://www.google.com/maps/contrib/104396829581938778920/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QhDSd5K7W7jm5fusgXm2-ZBO9tJwsxriESexdV8w=s128-c0x00000000-cc-rp-mo,5,a month ago,"We just called and had Friday night fish and chips and it was fantastic. Friendly staff and fast service, the food was delicious and piping hot. The fish is battered light and beautifully and the chips were crisp and golden ... Truly delicious meal. Our best ""chippy tea"" in a long time. Thoroughly enjoyed and recommended. 5 stars.",1679084886,False
Middleham Fish Bar,ChIJ9RA17HkbfEgRJIhRO4gsAbY,jackie Skinner,https://www.google.com/maps/contrib/101295189125571889163/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbi3Cb9tZPu1AwqE27Xn3OiwKpC2b-Xt7H4J_i_=s128-c0x00000000-cc-rp-mo,5,2 weeks ago,Fish freshly cooked - lovely thin batter and not greasy. Chips tasty. Best fish n chips we've had for ages.,1682104982,False
Middleham Fish Bar,ChIJ9RA17HkbfEgRJIhRO4gsAbY,john fisher,https://www.google.com/maps/contrib/114051236849014526501/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QMzMGOMCQKi66FQrTx5zkyHNoNLJpu-RorPhMC=s128-c0x00000000-cc-rp-mo,5,6 months ago,"For the second time this year we had fish & chips from Middleham fish bar, this time we’re staying at Finghall but knew it would be worth the drive, we wasn’t disappointed both the fish And Chips was beautiful also good portion size’s Many thanks John and Wendy",1667155185,False
Middleham Fish Bar,ChIJ9RA17HkbfEgRJIhRO4gsAbY,Luke Bentley,https://www.google.com/maps/contrib/106253082244080416461/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbcs5yoh1u7o9vQs4WuciNVS5oFMvhKyK1Ej-eD=s128-c0x00000000-cc-rp-mo-ba3,5,10 months ago,"When I visit my mum, we sometimes get food from here. The fish has always been really tasty and they always use good sizes. The chips are quite nice as well. On top of that, some of the standout things about this place, are the people that work there, they are very friendly and always willing to talk about whatever you bring up.  The waiting section is quite small inside, however they have benches outside situated in an idyllic setting, so, they've got you covered whilst you wait. I recommend you eat from here if you want Fish and Chips 👌.",1656859639,False
Middleham Fish Bar,ChIJ9RA17HkbfEgRJIhRO4gsAbY,Phill Seymour,https://www.google.com/maps/contrib/109553675019825795303/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SfZF4IH8DZxqXImCKTScJujyd_VFvhDb-vQKNt1Q=s128-c0x00000000-cc-rp-mo,1,8 months ago,"The service in this fish and chip shop was absolutely terrible. The lady serving my wife was snappy, rude and impatient. She even told my wife to shut my kids up as they were ‘disturbing her customers’, my kids are 1 and 3 years old. It’s not her place to do that. I wish I could say the fish and chips were good to balance this out, but they were sub-par at best.",1660412206,False
Co-op Food - Leeming Bar - Leeming Lane,ChIJezzQ7TmkfkgRy5vE_DfCN2Y,Mark Bonney,https://www.google.com/maps/contrib/102124677389106844919/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TBiCDbwevDe4qsN99JMrmZpEOp3tgS-tPm1x2sxbc=s128-c0x00000000-cc-rp-mo-ba3,5,4 months ago,Local store for essential needs met,1672837072,False
Co-op Food - Leeming Bar - Leeming Lane,ChIJezzQ7TmkfkgRy5vE_DfCN2Y,Samantha Seddon,https://www.google.com/maps/contrib/109969860031127573762/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QYHH_uusneedi0rARW7gLXtMeQXDkkLQcg6DC0OQ=s128-c0x00000000-cc-rp-mo,5,5 years ago,"I have lived in this village for many years, after loosing the corner shop that was taken over by our local pizzeria. I am now so so so happy Co-op have given us a very well stocked and staffed village shop. We have an ever expanding community and this amazing commodity has lifted all our spirits... especially for non drivers and people with dietary requirements like me :) Thank You Leeming Bar Co-op Team x",1504896177,False
Co-op Food - Leeming Bar - Leeming Lane,ChIJezzQ7TmkfkgRy5vE_DfCN2Y,Martin bailey gamer,https://www.google.com/maps/contrib/103852804461136228633/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYuHELXsQt7gPNgOSSZqe0AfsUQ5ZJrowzEsn0W=s128-c0x00000000-cc-rp-mo-ba7,5,10 months ago,Good shop always stocked up with friendly staff and good prices,1655411236,False
Co-op Food - Leeming Bar - Leeming Lane,ChIJezzQ7TmkfkgRy5vE_DfCN2Y,Fay Townsend,https://www.google.com/maps/contrib/118044640760746763217/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbCK2tJHsWpRgsbw72RWguBgw9hbFQ_SMb-P1Lx=s128-c0x00000000-cc-rp-mo,1,a month ago,Poor management,1680297813,False
Co-op Food - Leeming Bar - Leeming Lane,ChIJezzQ7TmkfkgRy5vE_DfCN2Y,Christine Wood,https://www.google.com/maps/contrib/101103929304426522323/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYVuUkr5mxVZ8RQn-8TcVEp3It5MedlA0Jncl7L=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"Brilliant,handy,always help full.",1634665988,False
The Bull Inn,ChIJ33YC6iepfkgRyr1WewSZiyw,Marienka Duarte,https://www.google.com/maps/contrib/103076682386546882654/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Qv3b4BpmFMENtMrNo6qDAmyOrTSRcEp3oosy2UzXg=s128-c0x00000000-cc-rp-mo-ba3,5,3 weeks ago,"Wow! Food was amazing!! Lovely location and excellent staff. Thank you for a great stay, added bonus of being able to see the donkeys in their field from our bedroom window",1681452825,False
The Bull Inn,ChIJ33YC6iepfkgRyr1WewSZiyw,SOPHIE JOHNSON,https://www.google.com/maps/contrib/110233863557305086447/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TaSbHlb4djtLUMS_YC_X6lSdfEWh7gucZ39gCroAw=s128-c0x00000000-cc-rp-mo-ba4,5,3 weeks ago,"Lovely local pub. Barstaff was incredibly friendly, as were the punters . We were visiting our friend in the area and had a bite to eat. All in all, it is a very lovely place to visit 😊",1681803668,False
The Bull Inn,ChIJ33YC6iepfkgRyr1WewSZiyw,Mustapha Toke,https://www.google.com/maps/contrib/101801357182727816526/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Q-newxhM5L58QaggZLler4fQG_-R2WNvFA0aE4=s128-c0x00000000-cc-rp-mo-ba5,5,2 months ago,"I can't speak for the rooms but if they're as good as the service they would be ace. Wonderful location great beer ace food, I was even surprised by the staff with a birthday treat, how cool is that 👍",1676735777,False
The Bull Inn,ChIJ33YC6iepfkgRyr1WewSZiyw,gond orod,https://www.google.com/maps/contrib/103471686474876232089/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZkVJ7lcTqXHljlfO50I4U1AIVEqJemiRJIXFeY=s128-c0x00000000-cc-rp-mo,5,7 months ago,"Probably the best pub beer garden anywhere. Right next to the river under the shade of large willows and the nearby bridge. The food is also excellent, standard pub fare but quality ingredients. It also has a marquee with a stove so that you can sit out even when its cold.",1664454206,False
The Bull Inn,ChIJ33YC6iepfkgRyr1WewSZiyw,Martyn Fawcett,https://www.google.com/maps/contrib/113023438669018193349/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZDJyoZlOqCZFoYxXoeLeMKYKxIv-_LBx2d2uzM=s128-c0x00000000-cc-rp-mo,4,7 months ago,Our second visit and food excellent as previously. This visit enabled us to eat in the nicely appointed garden. A word of warning though if you have mobility issues it would be advisable to eat indoors. Access to the outdoor tables is quite steep.,1664188789,False
The New Right Choice Ltd,ChIJk2nv1GKmfkgRMGD9QQxOOiA,Sharon Britton,https://www.google.com/maps/contrib/104245821789883843118/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QghFDLsMaek-7JAkmGS2Lz0RHxS1mDwdz6xf4=s128-c0x00000000-cc-rp-mo,3,3 months ago,Duck was ok but no plum sauce. Good portion size. Quite expensive in comparison to other local takeaways.,1673564975,False
The New Right Choice Ltd,ChIJk2nv1GKmfkgRMGD9QQxOOiA,sian price,https://www.google.com/maps/contrib/106153850266056722970/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RiQlkSLtdKjRdpcBurZLUDwoRfxoZf9lbUiX7F=s128-c0x00000000-cc-rp-mo-ba3,5,10 months ago,superb Chinese takeaway. I would say the best I have ever tasted and very pleasant staff will definitely visit again when in the area ♥,1656787770,False
The New Right Choice Ltd,ChIJk2nv1GKmfkgRMGD9QQxOOiA,Ray Lea-Jones,https://www.google.com/maps/contrib/117945021183277683796/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxabQ43cuZs5iYQ58G8ialJjUVuFfMiGYIxQeUvw=s128-c0x00000000-cc-rp-mo,5,11 months ago,Just had a sirloin steak for under a tenner... Incredible value for money... Proper  plate full of seriously good food 😋 thanks guys,1653161470,False
The New Right Choice Ltd,ChIJk2nv1GKmfkgRMGD9QQxOOiA,James S-O,https://www.google.com/maps/contrib/104999930619118669679/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZhMn6Knx4Ge1WqqzxjwnvQlGYmXFtsoRxu3N3l=s128-c0x00000000-cc-rp-mo-ba4,5,4 years ago,Just smashed my food from Right choice and as Chinese food goes it is absolutely banging. I have been all over the UK and Ireland and to be honest with you it's one of the best. I did have to wait an hour but it was worth the wait. Well worth a try if your local or visiting the area.,1543091872,False
The New Right Choice Ltd,ChIJk2nv1GKmfkgRMGD9QQxOOiA,Keith Hammond,https://www.google.com/maps/contrib/113645205269262460749/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxY-ZD10ji6O85xR1k2wmNVRkZmTRqJg4xWhyU5a=s128-c0x00000000-cc-rp-mo,5,2 years ago,"Great food every  single time, top quality takeaway food and great value for money",1616694624,False
The Castle Arms Inn,ChIJJ785VBumfkgRcRvax-EIoLc,Paul Denton,https://www.google.com/maps/contrib/117960234915723832980/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TI_gyHZ2qq5EAmPlieJfahvwtxc92x5_nMS4GiJ6Q=s128-c0x00000000-cc-rp-mo-ba4,5,3 weeks ago,"We stayed here one night and also ate at the Inn as well for my 60th birthday on the recommendation of the sister in law. Our room was very clean and everything just right with free teas and coffee wifi and soaps etc. Bed was large and comfy but room was cool on our arrival but soon warmed as we turned the radiator up. Room 5 Our meal was very good for the price and we enjoyed all three courses. I ordered Seafood cocktail which came in a popadom basket which should have worked but it did, packed with seafood and salad and tangy sauce. For mains I had liver and mash and my wife had Halibut finished off with cheese board and coffee. it was quiz night as well so we had a good night and laugh. Breakfast was ample and well cooked and a range of options, I spoke with Jill who a previous reviewer who had never met her but seen her on a TV program and formed the opinion she was rude and obnoxious, I can say she was non of the these negative comments. We both found her engaging, helpful, polite and inclusive as were all her staff even the dog.",1681321460,False
The Castle Arms Inn,ChIJJ785VBumfkgRcRvax-EIoLc,bops Grant,https://www.google.com/maps/contrib/113611328568348683215/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxY4ybiJP8oh0CNhqKHY5QRt_NrzKywh-XCBK5eJ=s128-c0x00000000-cc-rp-mo,1,a month ago,"Just saw this individual on the reality show Four in a bed. Appeared to revel in giving negative feedback to others, and actually laughed about one contestants poor feedback ( The cadillac kustomz hotel)  which I found rather spiteful.  Jill (The individual in question) Appeared rude, obnoxious, and full of herself. And clearly out to win this competition by fair means or foul . Found fault in every other establishment to justify poor scores and under payments . I'd rather sleep in my car than book into this establishment. Pretty toxic behaviour by both the host and her friend.",1679751257,False
The Castle Arms Inn,ChIJJ785VBumfkgRcRvax-EIoLc,Bridget Garrett,https://www.google.com/maps/contrib/109353428073173763037/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5R1Aj7f-O_M9QRLPDJ2oK5qSup8b_Ds2bXDZGqkhg=s128-c0x00000000-cc-rp-mo,4,8 months ago,"Enjoyed a tasty meal here on a Sunday evening - we were pleased to find a pub serving then and not Sunday lunch only AND we could take our little dog into the bar for the meal. A few other furry faces in there too so she was happy! Tasteful decor, nice beer and a warm welcome - lovely little pub 😊",1662925146,False
The Castle Arms Inn,ChIJJ785VBumfkgRcRvax-EIoLc,Stephen Burns,https://www.google.com/maps/contrib/107166879385458058146/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYQyNyP5Jp5h49WYvLsU8UCagTfRJz-uDaehdGI=s128-c0x00000000-cc-rp-mo,5,6 months ago,"Rooms were comfortable and clean. Staff were friendly. Three lovely real ales on the bar, very well kept. Food in the restaurant was superb. Thanks to Jill, Paula and Ben.",1666108081,False
The Castle Arms Inn,ChIJJ785VBumfkgRcRvax-EIoLc,David Hirst,https://www.google.com/maps/contrib/109402678944001746678/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxaP1VFru88co_G-U_xZZXALdmtGn-amJW2_fsec=s128-c0x00000000-cc-rp-mo-ba4,5,6 months ago,"Lovely pub, owners, staff, accommodation, food, beer, in a delightful village. The chef was excellent in accommodating my wife's difficult dietary issues. Hospitality at its best.",1666078513,False
Fletchers Restaurant,ChIJlTVl286rfkgRs9cjc_jX608,R G,https://www.google.com/maps/contrib/117658784563481170695/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5STBureOuQP02M2uJT3c_Hbrho99sbD7X040l7g=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"Part of Grantley Halls restaurants on site. Beautifully serviced from the hosts. The Beef Wellington took 30 minutes (mentioned on menu) which is catered for a couple and did not disappointed at all.  Full of flavour. The setting was very ambient, dimmed down tungsten lights creating a relaxed, romance atmosphere.  Well done 👏🏼",1642910419,False
Fletchers Restaurant,ChIJlTVl286rfkgRs9cjc_jX608,Janice Drewery,https://www.google.com/maps/contrib/106254208029386178003/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5T8ZSbipN_hvU_nlgN7oSY-6LzAyP2Oit5uMfETkdU=s128-c0x00000000-cc-rp-mo,5,a year ago,"Absolutely superb, amazing food and excellent service! The whole experience at Grantley Hall was amazing and I could not fault one thing, such a beautiful place and the Christmas decorations made it even more special. Looking forward to another visit! We had the Christmas lunch menu which was available up to the 23rd Dec 4 courses, coffee & mince pies & glass of champagne 🥂 for £65pp great value",1640458451,False
Fletchers Restaurant,ChIJlTVl286rfkgRs9cjc_jX608,Andrea Seed,https://www.google.com/maps/contrib/111521934087415295139/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYgimfNhGenTvRlWQXiHy_l-LtGyuC0JbqkoU5S=s128-c0x00000000-cc-rp-mo-ba5,5,a year ago,"Apart from the bar bill not being included in the final bill everything was very good indeed. Just a meal this time but perhaps we can save up for an overnight stay. Would have loved to see the spa, how about an optional tour? The staff were relaxed and friendly and the service was very good. The food was interesting and well presented. A lot of money has been spent on landscaping the large gardens and the paths and car park. Very good arrival impression.",1647430214,False
Fletchers Restaurant,ChIJlTVl286rfkgRs9cjc_jX608,Sharon Mitchell,https://www.google.com/maps/contrib/102524343876170166393/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxY_XAK0hBIhe6iCTCtog3hCSsDDzcoxioxaMXJF=s128-c0x00000000-cc-rp-mo,5,a year ago,"Sublime surroundings, fabulous staff and wonderful food, should be 10 stars but can only rate 5. The attention to detail is second to none. Could give the bathroom  at least 7 stars.",1638980751,False
Fletchers Restaurant,ChIJlTVl286rfkgRs9cjc_jX608,vincent hood,https://www.google.com/maps/contrib/105722806514116042745/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxaecQjb7VG3PU6R6-8Qb8RTkqQ4Gyd5RYG5C_Z8=s128-c0x00000000-cc-rp-mo,5,a year ago,"Superb meal , very friendly and warm welcome , Adam who assisted with the wine choices was first class and we're looking forward to coming again .",1646998063,False
Fairhurst’s at Berry's Café and Farm Shop,ChIJHTL0ne0QfEgRYC31v5Bb7us,Sian Temple,https://www.google.com/maps/contrib/108194527340634571394/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5S_12BmtzoQ7mRrj60wZ5AE7V44G4PHXd6YcD6o=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,Expensive but very good quality. Would be nice to get 2 sausages and perhaps a hash brown with breakfast. Given the location is so beautiful and remote it is a very nice breakfast in a lovely environment. Staff were really young and really friendly and helpful. A great addition to the farm. Plenty of parking on site.,1635613428,False
Fairhurst’s at Berry's Café and Farm Shop,ChIJHTL0ne0QfEgRYC31v5Bb7us,Leigh Bird,https://www.google.com/maps/contrib/112768507220169951671/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SKk0TcCD4xewHAIFgIjIsAuUEOJhmsAnB2YJzPDA=s128-c0x00000000-cc-rp-mo-ba4,4,3 weeks ago,"Food was fantastic -though pricey - with lots of choice. Extensive breakfast menu up to 12pm and nice lunches with daily specials.  Rated 4 star rather than 5, as although we really enjoyed it and would return, I’ve  marginally marked it down for what feels like very expensive food (eg £9.50 for a sandwich), even in economically difficult times.  The staff were also a little cold if I’m being honest. All the right things were being said; at best it was service without genuine warmth or ar worst pretty curt, depending on the member of staff.  A beautifully done out cafe. Great little farm shop and nice gifts and homewards. Would still recommend and will also return.",1681662247,False
Fairhurst’s at Berry's Café and Farm Shop,ChIJHTL0ne0QfEgRYC31v5Bb7us,dougcharlton,https://www.google.com/maps/contrib/116956777159185397006/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Q8fxbP169WQ6UzAp-vTtLb7Aqsd1wNmFL-YH84xz4=s128-c0x00000000-cc-rp-mo-ba6,1,9 months ago,"We stopped here today , went to the counter to order , told to take a seat and they would take our order (3 staff on the floor)after 10+ mins had passed and nobody bothered with us we left , the cafe was not packed large group of cyclist(10 at the most) seated outside the rest of the place practically empty , cakes looked nice as did the scones . Its is in a good location for a stop while touring  , unfortunately we won't be returning , plenty of other places to stop for coffee and cakes or icecream around this area. Sorry",1658081486,False
Fairhurst’s at Berry's Café and Farm Shop,ChIJHTL0ne0QfEgRYC31v5Bb7us,Nerys Johnson,https://www.google.com/maps/contrib/117984697389963671033/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RKYMKgmyJlHtNYNsgNRBXmwte4v9XHTgefbkAEziU=s128-c0x00000000-cc-rp-mo-ba6,4,6 months ago,"We called in to the shop to buy our evening meal (frozen ready meal chicken and sides), plus the 10 year old wanted Peppermint Canes!  We went back a 2nd time as the carnivores so enjoyed theirs and it was generous fir two people.  The cafe was closed when we called in from our adventures exploringbthe Dale's. There is also a Gift Shop and a Wellness Centre. You will need to go onto their website to see what that is allabout!  Accessibility: Ramp in from the car park, no designated bays, but spaces close to the entrance.  No emergency cord in the loo, but there are bars.  Car Park: Free  Staff: Lovely and helpful.  Toilets: Assisted (bars) rather than disabled as no emergency cord.",1666880892,False
Fairhurst’s at Berry's Café and Farm Shop,ChIJHTL0ne0QfEgRYC31v5Bb7us,Julia Barnard,https://www.google.com/maps/contrib/115514932888737437504/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbH4wjwScmh2HcyqEHlNOQJ0_6i6Ch5e6ZusGCQ=s128-c0x00000000-cc-rp-mo,5,4 months ago,"Popped into Berry's this morning driving a scenic route home from Cumbria to Norfolk. I had a very lovely fruit scone, jam and cream, my hubby had veggie breakfast which he enjoyed. Coffees were also good. So glad to have found this gem. Dog friendly too which is always a bonus. Staff all very friendly. Will be back.",1672503471,False
